Row ID,Order ID,Ship Mode,Customer ID,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,,,,,,,,,
400,CA-2015-120341,Second Class,SF-20200,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-PH-10003357,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone,$46 ,1,0.4,-9.1788,,,,,,,,,
401,US-2017-132444,First Class,CD-12280,Consumer,United States,Seattle,Washington,West,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,$133 ,4,0,54.3332,,,,,,,,,
402,CA-2017-161809,Standard Class,TH-21100,Consumer,United States,Los Angeles,California,West,TEC-PH-10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,$161 ,3,0.2,10.0485,,,,,,,,,
403,CA-2017-144526,Standard Class,QJ-19255,Corporate,United States,Philadelphia,Pennsylvania,East,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,$678 ,5,0.4,-158.102,,,,,,,,,
404,US-2015-157154,Standard Class,MM-17920,Consumer,United States,New York City,New York,East,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,"$1,018 ",4,0.4,-373.3048,,,,,,,,,
405,CA-2016-107615,First Class,RB-19645,Corporate,United States,North Las Vegas,Nevada,West,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,$59 ,2,0,19.3314,,,,,,,,,
406,CA-2014-122882,Standard Class,SB-20290,Corporate,United States,Philadelphia,Pennsylvania,East,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,$32 ,3,0.4,4.3176,,,,,,,,,
407,CA-2014-122882,Standard Class,SB-20290,Corporate,United States,Philadelphia,Pennsylvania,East,FUR-FU-10000758,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,$42 ,2,0.2,8.4736,,,,,,,,,
408,CA-2014-122882,Standard Class,SB-20290,Corporate,United States,Philadelphia,Pennsylvania,East,TEC-MA-10004679,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,$400 ,4,0.7,-559.356,,,,,,,,,
409,CA-2016-147585,Standard Class,CB-12535,Corporate,United States,San Francisco,California,West,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",$15 ,3,0,6.2244,,,,,,,,,
410,CA-2017-143798,First Class,AW-10840,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,$311 ,2,0.2,23.316,,,,,,,,,
411,CA-2014-142839,Standard Class,TS-21610,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,$853 ,6,0.4,-227.4912,,,,,,,,,
412,US-2016-154361,Standard Class,HZ-14950,Consumer,United States,Columbus,Ohio,East,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,$22 ,5,0.2,6.2905,,,,,,,,,
413,CA-2015-156335,Second Class,PO-19195,Home Office,United States,Bayonne,New Jersey,East,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,$64 ,4,0,19.8276,,,,,,,,,
414,CA-2015-156335,Second Class,PO-19195,Home Office,United States,Bayonne,New Jersey,East,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,$105 ,2,0,52.49,,,,,,,,,
415,CA-2014-135657,Second Class,SC-20725,Consumer,United States,Seattle,Washington,West,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,$516 ,6,0,113.4936,,,,,,,,,
416,CA-2015-114069,Second Class,ND-18370,Consumer,United States,New York City,New York,East,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,"$1,931 ",9,0.1,321.84,,,,,,,,,
417,CA-2017-123491,Standard Class,JK-15205,Consumer,United States,San Francisco,California,West,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,$148 ,2,0.2,16.704,,,,,,,,,
418,CA-2017-123491,Standard Class,JK-15205,Consumer,United States,San Francisco,California,West,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",$72 ,1,0.2,-0.8999,,,,,,,,,
419,CA-2017-104003,Standard Class,DC-13285,Consumer,United States,San Francisco,California,West,FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,$308 ,2,0.15,-14.4784,,,,,,,,,
420,CA-2016-169943,Standard Class,BN-11515,Consumer,United States,New York City,New York,East,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,$36 ,4,0,15.0864,,,,,,,,,
421,CA-2016-169943,Standard Class,BN-11515,Consumer,United States,New York City,New York,East,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",$40 ,8,0,12.3256,,,,,,,,,
422,US-2017-164056,Second Class,FM-14215,Corporate,United States,Dublin,Ohio,East,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black","$1,048 ",5,0.4,-69.89,,,,,,,,,
423,CA-2015-130204,Standard Class,DB-13120,Corporate,United States,San Francisco,California,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,$18 ,2,0,3.401,,,,,,,,,
424,CA-2015-130204,Standard Class,DB-13120,Corporate,United States,San Francisco,California,West,TEC-AC-10003590,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",$129 ,5,0,46.602,,,,,,,,,
425,CA-2017-152807,Standard Class,MC-18100,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-FU-10004415,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",$7 ,2,0.2,0.9856,,,,,,,,,
426,CA-2017-152807,Standard Class,MC-18100,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad,$442 ,7,0.2,-55.3,,,,,,,,,
427,CA-2017-168837,First Class,JW-15955,Consumer,United States,Oakland,California,West,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,$9 ,2,0,3.6894,,,,,,,,,
428,CA-2015-130785,Standard Class,AG-10900,Consumer,United States,San Diego,California,West,FUR-BO-10000330,Furniture,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",$411 ,4,0.15,-4.8392,,,,,,,,,
429,CA-2015-130785,Standard Class,AG-10900,Consumer,United States,San Diego,California,West,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",$293 ,3,0.15,-20.6964,,,,,,,,,
430,CA-2016-124667,Standard Class,BD-11770,Consumer,United States,New York City,New York,East,TEC-AC-10003447,Technology,Accessories,Micropad Numeric Keypads,$60 ,3,0,14.9925,,,,,,,,,
431,US-2017-139465,First Class,MR-17545,Home Office,United States,New York City,New York,East,TEC-PH-10000455,Technology,Phones,GE 30522EE2,$348 ,3,0,100.9113,,,,,,,,,
432,CA-2016-100965,Standard Class,RM-19375,Consumer,United States,San Jose,California,West,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",$216 ,5,0,73.321,,,,,,,,,
433,CA-2016-149461,Standard Class,AS-10135,Home Office,United States,Auburn,Washington,West,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",$4 ,1,0,1.5048,,,,,,,,,
434,CA-2017-158379,Second Class,JA-15970,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,$80 ,2,0.2,22.9954,,,,,,,,,
435,US-2016-116729,First Class,GK-14620,Corporate,United States,Los Angeles,California,West,TEC-PH-10002200,Technology,Phones,Samsung Galaxy Note 2,"$2,576 ",7,0.2,257.5944,,,,,,,,,
436,US-2016-116729,First Class,GK-14620,Corporate,United States,Los Angeles,California,West,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,$254 ,7,0,76.272,,,,,,,,,
437,US-2017-161193,Standard Class,BT-11680,Consumer,United States,Newark,Ohio,East,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",$78 ,5,0.2,28.13,,,,,,,,,
438,US-2017-161193,Standard Class,BT-11680,Consumer,United States,Newark,Ohio,East,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",$5 ,2,0.2,1.5714,,,,,,,,,
439,CA-2015-131597,Standard Class,SP-20620,Corporate,United States,Los Angeles,California,West,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,$170 ,3,0.2,-8.5068,,,,,,,,,
440,CA-2016-167507,Standard Class,SA-20830,Consumer,United States,Redmond,Oregon,West,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,$12 ,4,0.2,3.108,,,,,,,,,
441,CA-2016-167507,Standard Class,SA-20830,Consumer,United States,Redmond,Oregon,West,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",$23 ,1,0.2,4.8416,,,,,,,,,
442,CA-2014-103373,Standard Class,BS-11755,Consumer,United States,Cleveland,Ohio,East,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,$780 ,2,0.4,-168.9558,,,,,,,,,
443,US-2017-113852,Standard Class,GW-14605,Consumer,United States,Seattle,Washington,West,TEC-AC-10003027,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,$91 ,3,0,11.7741,,,,,,,,,
444,US-2017-158512,Second Class,DA-13450,Home Office,United States,Washington,District of Columbia,East,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,$38 ,2,0,15.8256,,,,,,,,,
445,CA-2017-128370,Same Day,FH-14275,Corporate,United States,Los Angeles,California,West,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,$362 ,3,0.2,27.1764,,,,,,,,,
446,CA-2015-121608,First Class,JB-15400,Corporate,United States,Bristol,Connecticut,East,TEC-PH-10004959,Technology,Phones,Classic Ivory Antique Telephone ZL1810,$100 ,1,0,25.1225,,,,,,,,,
447,US-2017-121251,First Class,GM-14440,Consumer,United States,New York City,New York,East,FUR-BO-10001918,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",$258 ,2,0.2,-28.9764,,,,,,,,,
448,US-2017-121251,First Class,GM-14440,Consumer,United States,New York City,New York,East,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),$120 ,4,0,33.5888,,,,,,,,,
449,US-2016-100839,Standard Class,NC-18625,Corporate,United States,Aurora,Colorado,West,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,$727 ,5,0.5,-465.568,,,,,,,,,
450,US-2016-100839,Standard Class,NC-18625,Corporate,United States,Aurora,Colorado,West,FUR-FU-10001617,Furniture,Furnishings,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",$25 ,3,0.2,4.368,,,,,,,,,
451,US-2017-116659,Same Day,NG-18355,Corporate,United States,Newark,Ohio,East,TEC-PH-10002824,Technology,Phones,Jabra SPEAK 410 Multidevice Speakerphone,$371 ,3,0.4,-92.6955,,,,,,,,,
452,CA-2017-118857,First Class,AH-10075,Corporate,United States,Henderson,Nevada,West,FUR-FU-10004460,Furniture,Furnishings,"Howard Miller 12"" Round Wall Clock",$196 ,5,0,70.722,,,,,,,,,
453,CA-2014-116932,Standard Class,ME-18010,Corporate,United States,San Francisco,California,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,$802 ,2,0.2,50.098,,,,,,,,,
454,CA-2014-116932,Standard Class,ME-18010,Corporate,United States,San Francisco,California,West,FUR-TA-10004175,Furniture,Tables,"Hon 30"" x 60"" Table with Locking Drawer",$273 ,1,0.2,27.2848,,,,,,,,,
455,CA-2017-142888,Standard Class,BP-11230,Consumer,United States,Spokane,Washington,West,FUR-TA-10004767,Furniture,Tables,Safco Drafting Table,$71 ,1,0,20.5842,,,,,,,,,
456,US-2016-112977,Standard Class,CJ-12010,Consumer,United States,Long Beach,New York,East,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,$177 ,1,0.2,-22.098,,,,,,,,,
457,CA-2017-118885,Standard Class,JG-15160,Consumer,United States,Los Angeles,California,West,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",$394 ,4,0.2,-44.2764,,,,,,,,,
458,CA-2017-118885,Standard Class,JG-15160,Consumer,United States,Los Angeles,California,West,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,$302 ,3,0.2,22.6782,,,,,,,,,
459,CA-2015-109512,Same Day,LF-17185,Consumer,United States,New York City,New York,East,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",$384 ,7,0.1,63.9345,,,,,,,,,
460,CA-2016-147578,Second Class,PG-18895,Consumer,United States,San Francisco,California,West,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,$32 ,3,0,10.4148,,,,,,,,,
461,CA-2014-142587,First Class,TB-21520,Consumer,United States,Fairfield,Ohio,East,FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",$410 ,3,0.4,-122.877,,,,,,,,,
462,CA-2017-167094,First Class,DK-12835,Corporate,United States,Springfield,Oregon,West,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,$478 ,2,0.2,47.848,,,,,,,,,
463,CA-2017-167094,First Class,DK-12835,Corporate,United States,Springfield,Oregon,West,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,$28 ,2,0.2,6.745,,,,,,,,,
464,CA-2015-157959,First Class,RW-19540,Corporate,United States,Los Angeles,California,West,FUR-FU-10004093,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame,$137 ,4,0,41.076,,,,,,,,,
465,CA-2017-105886,Standard Class,DB-13660,Consumer,United States,Oceanside,New York,East,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",$19 ,2,0,8.532,,,,,,,,,
466,CA-2016-105963,Standard Class,SC-20770,Corporate,United States,Los Angeles,California,West,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,$99 ,3,0,40.7499,,,,,,,,,
467,US-2017-111423,First Class,EH-13765,Corporate,United States,Watertown,New York,East,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,$463 ,2,0.1,97.6524,,,,,,,,,
468,CA-2017-102834,Standard Class,LW-16990,Corporate,United States,San Francisco,California,West,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,$200 ,2,0,69.993,,,,,,,,,
469,US-2016-139710,Standard Class,GM-14680,Consumer,United States,Los Angeles,California,West,TEC-PH-10001198,Technology,Phones,Avaya 4621SW VoIP phone,$177 ,3,0.2,19.9665,,,,,,,,,
470,US-2017-101539,Second Class,VM-21685,Home Office,United States,Seattle,Washington,West,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,$660 ,3,0.2,49.4982,,,,,,,,,
471,CA-2016-152121,Second Class,CC-12670,Consumer,United States,Scottsdale,Arizona,West,TEC-PH-10002483,Technology,Phones,Motorola Moto X,$272 ,1,0.2,23.7993,,,,,,,,,
472,CA-2017-101245,Standard Class,LW-16990,Corporate,United States,San Francisco,California,West,TEC-AC-10001284,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,$166 ,8,0,59.8176,,,,,,,,,
473,CA-2015-141768,Second Class,NP-18685,Home Office,United States,San Francisco,California,West,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,$15 ,3,0,4.8609,,,,,,,,,
474,CA-2016-112109,Standard Class,JE-15715,Consumer,United States,Broomfield,Colorado,West,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,$663 ,3,0.2,74.574,,,,,,,,,
475,CA-2017-157987,Standard Class,AC-10615,Corporate,United States,New York City,New York,East,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10,$12 ,2,0,3.462,,,,,,,,,
476,CA-2017-157987,Standard Class,AC-10615,Corporate,United States,New York City,New York,East,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,$255 ,1,0.4,-93.3262,,,,,,,,,
477,CA-2017-157987,Standard Class,AC-10615,Corporate,United States,New York City,New York,East,TEC-PH-10003885,Technology,Phones,Cisco SPA508G,$198 ,3,0,57.4113,,,,,,,,,
478,CA-2017-157987,Standard Class,AC-10615,Corporate,United States,New York City,New York,East,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,"$1,282 ",5,0.1,213.735,,,,,,,,,
479,CA-2017-157987,Standard Class,AC-10615,Corporate,United States,New York City,New York,East,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,$238 ,2,0,38.08,,,,,,,,,
480,CA-2017-157987,Standard Class,AC-10615,Corporate,United States,New York City,New York,East,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,$168 ,3,0,40.3128,,,,,,,,,
481,CA-2017-165841,Standard Class,DB-13210,Consumer,United States,Paterson,New Jersey,East,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,$282 ,3,0,78.9516,,,,,,,,,
482,CA-2016-112669,Same Day,KT-16465,Consumer,United States,Glendale,Arizona,West,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,$934 ,4,0.2,105.0228,,,,,,,,,
483,CA-2014-164721,Second Class,LW-16825,Corporate,United States,Brentwood,California,West,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,$24 ,3,0,10.5072,,,,,,,,,
484,CA-2016-147417,First Class,CB-12415,Consumer,United States,Columbus,Ohio,East,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,"$1,440 ",4,0.4,191.9968,,,,,,,,,
485,CA-2017-166128,Standard Class,LW-17215,Consumer,United States,Pasadena,California,West,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,$200 ,5,0,21.9945,,,,,,,,,
486,CA-2016-168354,First Class,RH-19510,Home Office,United States,Providence,Rhode Island,East,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",$872 ,4,0,244.2496,,,,,,,,,
487,CA-2015-114237,First Class,MC-17275,Consumer,United States,Seattle,Washington,West,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",$142 ,2,0,39.7488,,,,,,,,,
488,CA-2015-122287,Standard Class,SN-20560,Home Office,United States,Peoria,Arizona,West,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,$75 ,5,0.2,20.724,,,,,,,,,
489,CA-2016-131835,Standard Class,MC-17590,Corporate,United States,Perth Amboy,New Jersey,East,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker,$597 ,3,0,280.59,,,,,,,,,
490,CA-2015-142237,First Class,CK-12595,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",$290 ,7,0.2,36.225,,,,,,,,,
491,CA-2015-142237,First Class,CK-12595,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,$341 ,8,0.3,-73.176,,,,,,,,,
492,CA-2015-142237,First Class,CK-12595,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",$25 ,6,0.2,3.4848,,,,,,,,,
493,CA-2014-106439,Standard Class,GG-14650,Corporate,United States,Los Angeles,California,West,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,$146 ,3,0.2,-9.147,,,,,,,,,
494,CA-2014-106439,Standard Class,GG-14650,Corporate,United States,Los Angeles,California,West,TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,$252 ,9,0,47.8629,,,,,,,,,
495,CA-2015-133452,Standard Class,ZC-21910,Consumer,United States,Pomona,California,West,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,$200 ,4,0,69.986,,,,,,,,,
496,CA-2015-133452,Standard Class,ZC-21910,Consumer,United States,Pomona,California,West,FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,$711 ,3,0.2,-97.7394,,,,,,,,,
497,US-2017-110996,Standard Class,KA-16525,Consumer,United States,Ontario,California,West,FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,$284 ,5,0.2,-46.137,,,,,,,,,
498,CA-2017-122504,Second Class,DB-13270,Home Office,United States,Brentwood,California,West,TEC-AC-10003289,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,$60 ,3,0,13.7931,,,,,,,,,
499,CA-2017-122504,Second Class,DB-13270,Home Office,United States,Brentwood,California,West,TEC-PH-10002468,Technology,Phones,"Plantronics CS 50-USB - headset - Convertible, Monaural",$762 ,7,0.2,66.6351,,,,,,,,,
500,CA-2014-131051,Standard Class,TR-21325,Consumer,United States,San Francisco,California,West,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",$58 ,3,0,28.518,,,,,,,,,
